,result,decision,ageDiff,weightDiff,heightDiff,reachDiff,total_bouts_A,total_bouts_B,KoPercent_A,KoPercent_B,WinPercent_A,WinPercent_B,LossPercent_A,LossPercent_B,DrawPercent_A,DrawPercent_B
196246,win_A,KO,3.0,2.0,0.0,1.0,40,58,67.5,39.6551724137931,90.0,75.86206896551724,10.0,24.137931034482758,2.5,3.4482758620689653
196250,win_A,MD,1.0,1.0,-5.0,-4.0,34,32,70.58823529411765,90.625,94.11764705882352,100.0,5.88235294117647,0.0,2.941176470588235,0.0
196254,win_A,UD,2.0,0.0,-5.0,-19.0,29,20,75.86206896551724,70.0,96.55172413793103,90.0,3.4482758620689653,10.0,3.4482758620689653,0.0
196259,win_A,UD,-6.0,0.0,-8.0,-4.0,23,36,82.6086956521739,72.22222222222221,100.0,97.22222222222221,0.0,2.7777777777777777,4.3478260869565215,2.7777777777777777
196264,draw,MD,-2.0,3.0,-3.0,-5.0,19,22,78.94736842105263,59.09090909090909,100.0,95.45454545454545,0.0,4.545454545454546,0.0,9.090909090909092
196268,win_A,PTS,-4.0,3.0,2.0,6.0,15,16,86.66666666666667,12.5,100.0,75.0,0.0,25.0,0.0,0.0
196509,win_A,TKO,6.0,0.0,-2.0,-14.0,114,120,39.473684210526315,49.166666666666664,87.71929824561403,68.33333333333333,12.280701754385964,31.666666666666664,3.508771929824561,6.666666666666667
196511,win_A,PTS,3.0,2.0,0.0,9.0,112,34,39.285714285714285,44.11764705882353,87.5,82.35294117647058,12.5,17.647058823529413,3.571428571428571,5.88235294117647
196622,win_A,UD,-12.0,0.0,1.0,13.0,27,52,55.55555555555556,69.23076923076923,100.0,84.61538461538461,0.0,15.384615384615385,0.0,0.0
196623,win_A,UD,-13.0,0.0,11.0,10.0,29,51,75.86206896551724,70.58823529411765,96.55172413793103,86.27450980392157,3.4482758620689653,13.725490196078432,0.0,0.0
196650,win_A,KO,-1.0,0.0,-4.0,3.0,19,21,52.63157894736842,80.95238095238095,89.47368421052632,95.23809523809523,10.526315789473683,4.761904761904762,0.0,0.0
196742,win_A,UD,4.0,1.0,-5.0,-1.0,37,44,70.27027027027027,54.54545454545454,97.2972972972973,84.0909090909091,2.7027027027027026,15.909090909090908,2.7027027027027026,2.272727272727273
196756,win_B,KO,0.0,-3.0,-3.0,-5.0,26,22,34.61538461538461,77.27272727272727,73.07692307692307,100.0,26.923076923076923,0.0,7.6923076923076925,4.545454545454546
196784,win_A,TKO,2.0,-19.0,15.0,20.0,31,40,45.16129032258064,82.5,83.87096774193549,90.0,16.129032258064516,10.0,6.451612903225806,15.0
196792,win_A,KO,-2.0,-13.0,-15.0,-20.0,29,16,82.75862068965517,31.25,89.65517241379311,81.25,10.344827586206897,18.75,20.689655172413794,6.25
196793,win_A,KO,-16.0,-15.0,-10.0,-6.0,27,36,85.18518518518519,80.55555555555556,92.5925925925926,88.88888888888889,7.4074074074074066,11.11111111111111,18.51851851851852,25.0
196949,win_A,TKO,-10.0,0.0,5.0,13.0,28,58,67.85714285714286,56.896551724137936,92.85714285714286,89.65517241379311,7.142857142857142,10.344827586206897,3.571428571428571,0.0
196951,win_A,UD,10.0,2.0,0.0,-3.0,56,36,58.92857142857143,27.77777777777778,89.28571428571429,58.333333333333336,10.714285714285714,41.66666666666667,0.0,11.11111111111111
196952,win_A,TKO,8.0,0.0,2.0,-3.0,55,19,58.18181818181818,31.57894736842105,89.0909090909091,84.21052631578947,10.909090909090908,15.789473684210526,0.0,10.526315789473683
196953,win_A,UD,9.0,1.0,0.0,-5.0,54,22,59.25925925925925,50.0,88.88888888888889,86.36363636363636,11.11111111111111,13.636363636363635,0.0,0.0
196955,win_A,UD,5.0,-1.0,-2.0,-23.0,52,39,59.61538461538461,48.717948717948715,88.46153846153845,76.92307692307693,11.538461538461538,23.076923076923077,0.0,5.128205128205128
196963,win_A,UD,5.0,3.0,-2.0,-23.0,43,25,62.7906976744186,52.0,90.69767441860465,80.0,9.30232558139535,20.0,0.0,0.0
196967,win_A,KO,1.0,1.0,-3.0,-23.0,38,46,65.78947368421053,45.65217391304348,92.10526315789474,84.78260869565217,7.894736842105263,15.217391304347828,0.0,6.521739130434782
196985,win_A,UD,-5.0,0.0,5.0,-3.0,20,42,60.0,45.23809523809524,90.0,80.95238095238095,10.0,19.047619047619047,0.0,0.0
197103,win_B,SD,3.0,-1.0,-8.0,-8.0,28,58,14.285714285714285,17.24137931034483,89.28571428571429,89.65517241379311,10.714285714285714,10.344827586206897,0.0,6.896551724137931
197236,win_B,PTS,8.0,0.0,-5.0,-13.0,65,32,23.076923076923077,53.125,92.3076923076923,81.25,7.6923076923076925,18.75,6.153846153846154,6.25
197246,win_A,UD,2.0,0.0,-8.0,0.0,54,30,27.77777777777778,26.666666666666668,92.5925925925926,80.0,7.4074074074074066,20.0,5.555555555555555,16.666666666666664
197308,win_B,TKO,-2.0,0.0,-14.0,0.0,40,40,67.5,75.0,95.0,100.0,5.0,0.0,0.0,0.0
197343,win_A,TKO,-12.0,1.0,10.0,-5.0,4,51,100.0,23.52941176470588,100.0,76.47058823529412,0.0,23.52941176470588,0.0,1.9607843137254901
197602,draw,PTS,-1.0,0.0,6.0,14.0,29,61,31.03448275862069,27.86885245901639,68.96551724137932,95.08196721311475,31.03448275862069,4.918032786885246,0.0,11.475409836065573
197607,draw,PTS,3.0,-3.0,6.0,19.0,56,57,16.071428571428573,24.561403508771928,85.71428571428571,94.73684210526315,14.285714285714285,5.263157894736842,16.071428571428573,10.526315789473683
197615,draw,PTS,3.0,-4.0,6.0,19.0,51,51,15.686274509803921,19.607843137254903,86.27450980392157,94.11764705882352,13.725490196078432,5.88235294117647,15.686274509803921,7.8431372549019605
197882,win_B,UD,-5.0,-1.0,7.0,8.0,85,123,23.52941176470588,20.32520325203252,81.17647058823529,88.6178861788618,18.823529411764707,11.38211382113821,18.823529411764707,11.38211382113821
197884,win_A,MD,2.0,0.0,-5.0,2.0,121,62,20.66115702479339,33.87096774193548,88.42975206611571,82.25806451612904,11.570247933884298,17.741935483870968,11.570247933884298,6.451612903225806
197886,win_A,UD,4.0,1.0,3.0,-3.0,119,87,21.008403361344538,51.724137931034484,88.23529411764706,86.20689655172413,11.76470588235294,13.793103448275861,11.76470588235294,1.1494252873563218
197888,win_B,PTS,2.0,1.0,-5.0,-4.0,117,67,21.367521367521366,19.402985074626866,89.74358974358975,98.50746268656717,10.256410256410255,1.4925373134328357,11.965811965811966,2.9850746268656714
197899,win_A,PTS,3.0,2.0,-2.0,2.0,107,22,19.626168224299064,0.0,88.78504672897196,77.27272727272727,11.214953271028037,22.727272727272727,12.149532710280374,4.545454545454546
197943,win_B,PTS,-1.0,-2.0,3.0,10.0,61,44,22.950819672131146,45.45454545454545,93.44262295081968,84.0909090909091,6.557377049180328,15.909090909090908,16.39344262295082,0.0
198016,win_A,TKO,3.0,2.0,-4.0,2.0,23,27,73.91304347826086,77.77777777777779,100.0,96.29629629629629,0.0,3.7037037037037033,0.0,3.7037037037037033
198017,win_A,KO,0.0,0.0,5.0,7.0,22,12,72.72727272727273,25.0,100.0,100.0,0.0,0.0,0.0,0.0
198020,win_A,KO,0.0,-1.0,3.0,17.0,19,37,73.68421052631578,59.45945945945946,100.0,97.2972972972973,0.0,2.7027027027027026,0.0,0.0
198157,win_A,UD,0.0,0.0,-3.0,-10.0,38,24,76.31578947368422,75.0,100.0,100.0,0.0,0.0,0.0,0.0
198159,win_A,TKO,-8.0,1.0,2.0,0.0,36,44,75.0,31.818181818181817,100.0,86.36363636363636,0.0,13.636363636363635,0.0,6.8181818181818175
198262,draw,PTS,-3.0,-4.0,0.0,1.0,48,56,12.5,25.0,75.0,67.85714285714286,25.0,32.142857142857146,4.166666666666666,17.857142857142858
198265,win_B,PTS,1.0,9.0,-8.0,-12.0,112,45,7.142857142857142,13.333333333333334,63.39285714285714,75.55555555555556,36.607142857142854,24.444444444444443,19.642857142857142,4.444444444444445
198268,win_B,PTS,1.0,7.0,-8.0,-12.0,111,41,7.207207207207207,12.195121951219512,63.96396396396396,75.60975609756098,36.03603603603604,24.390243902439025,19.81981981981982,4.878048780487805
198270,win_A,PTS,1.0,13.0,-8.0,-12.0,109,39,7.339449541284404,12.82051282051282,64.22018348623854,79.48717948717949,35.77981651376147,20.51282051282051,20.18348623853211,5.128205128205128
198271,win_A,PTS,-3.0,-11.0,0.0,1.0,38,49,13.157894736842104,22.448979591836736,78.94736842105263,65.3061224489796,21.052631578947366,34.69387755102041,5.263157894736842,20.408163265306122
198273,win_B,PTS,3.0,3.0,9.0,15.0,36,45,13.88888888888889,33.33333333333333,83.33333333333334,71.11111111111111,16.666666666666664,28.888888888888886,5.555555555555555,2.2222222222222223
198376,win_A,PTS,10.0,-7.0,-4.0,0.0,100,57,25.0,28.07017543859649,71.0,59.64912280701754,28.999999999999996,40.35087719298245,4.0,8.771929824561402
198378,win_A,TKO,-9.0,-2.0,4.0,0.0,40,98,30.0,25.510204081632654,67.5,71.42857142857143,32.5,28.57142857142857,12.5,4.081632653061225
198381,win_A,KO,-9.0,-2.0,15.0,16.0,78,95,24.358974358974358,26.31578947368421,70.51282051282051,73.68421052631578,29.48717948717949,26.31578947368421,7.6923076923076925,4.2105263157894735
198383,draw,PTS,9.0,-6.0,-4.0,0.0,94,26,26.595744680851062,26.923076923076923,73.40425531914893,73.07692307692307,26.595744680851062,26.923076923076923,3.1914893617021276,15.384615384615385
198393,win_A,PTS,-9.0,2.0,1.0,-8.0,20,84,25.0,29.761904761904763,75.0,75.0,25.0,25.0,10.0,3.571428571428571
198417,win_B,PTS,6.0,-6.0,9.0,14.0,63,61,25.396825396825395,32.78688524590164,65.07936507936508,77.04918032786885,34.92063492063492,22.950819672131146,19.047619047619047,3.278688524590164
198427,win_A,PTS,-4.0,-16.0,-8.0,-12.0,43,87,34.883720930232556,39.08045977011494,72.09302325581395,86.20689655172413,27.906976744186046,13.793103448275861,2.3255813953488373,17.24137931034483
198430,draw,PTS,4.0,6.0,1.0,3.0,98,38,6.122448979591836,36.84210526315789,65.3061224489796,73.68421052631578,34.69387755102041,26.31578947368421,20.408163265306122,0.0
198431,win_A,KO,-1.0,8.0,7.0,8.0,37,79,35.13513513513514,32.91139240506329,72.97297297297297,72.15189873417721,27.027027027027028,27.848101265822784,0.0,7.59493670886076
198469,win_A,UD,0.0,0.0,10.0,13.0,21,28,71.42857142857143,35.714285714285715,100.0,85.71428571428571,0.0,14.285714285714285,0.0,0.0
198724,win_A,SD,-4.0,1.0,6.0,13.0,43,61,48.837209302325576,59.01639344262295,95.34883720930233,88.52459016393442,4.651162790697675,11.475409836065573,0.0,3.278688524590164
198726,win_A,UD,-9.0,0.0,2.0,13.0,31,56,90.32258064516128,60.71428571428571,96.7741935483871,91.07142857142857,3.225806451612903,8.928571428571429,0.0,3.571428571428571
198727,win_A,TKO,4.0,0.0,-5.0,-3.0,55,37,60.0,56.75675675675676,90.9090909090909,83.78378378378379,9.090909090909092,16.216216216216218,3.6363636363636362,2.7027027027027026
198735,win_A,UD,-3.0,0.0,7.0,5.0,26,46,23.076923076923077,65.21739130434783,92.3076923076923,93.47826086956522,7.6923076923076925,6.521739130434782,3.8461538461538463,4.3478260869565215
198740,win_A,KO,2.0,1.0,-2.0,0.0,41,15,63.41463414634146,60.0,95.1219512195122,80.0,4.878048780487805,20.0,4.878048780487805,0.0
198744,win_A,UD,-3.0,0.0,-2.0,0.0,38,16,65.78947368421053,31.25,97.36842105263158,81.25,2.631578947368421,18.75,2.631578947368421,6.25
198785,win_A,PTS,12.0,2.0,5.0,0.0,44,15,54.54545454545454,73.33333333333333,88.63636363636364,86.66666666666667,11.363636363636363,13.333333333333334,2.272727272727273,6.666666666666667
198830,win_A,UD,2.0,0.0,3.0,0.0,33,13,63.63636363636363,76.92307692307693,93.93939393939394,84.61538461538461,6.0606060606060606,15.384615384615385,6.0606060606060606,0.0
198837,win_A,TKO,-6.0,0.0,0.0,-3.0,24,39,70.83333333333334,51.28205128205128,95.83333333333334,87.17948717948718,4.166666666666666,12.82051282051282,8.333333333333332,2.564102564102564
198840,win_A,TKO,-4.0,0.0,3.0,-8.0,22,30,68.18181818181817,53.333333333333336,95.45454545454545,83.33333333333334,4.545454545454546,16.666666666666664,4.545454545454546,3.3333333333333335
198841,win_A,UD,-11.0,1.0,-3.0,-3.0,21,20,71.42857142857143,35.0,95.23809523809523,90.0,4.761904761904762,10.0,4.761904761904762,5.0
198843,win_A,TKO,-6.0,-4.0,-3.0,-3.0,19,20,68.42105263157895,55.00000000000001,94.73684210526315,85.0,5.263157894736842,15.0,5.263157894736842,0.0
198848,win_A,TKO,-11.0,0.0,0.0,13.0,13,38,69.23076923076923,52.63157894736842,100.0,78.94736842105263,0.0,21.052631578947366,7.6923076923076925,2.631578947368421
198927,win_A,UD,-9.0,-1.0,-1.0,3.0,16,62,25.0,33.87096774193548,100.0,88.70967741935483,0.0,11.29032258064516,0.0,3.225806451612903
199190,win_A,TKO,-3.0,2.0,1.0,-15.0,39,46,76.92307692307693,50.0,92.3076923076923,60.86956521739131,7.6923076923076925,39.130434782608695,2.564102564102564,0.0
199194,win_A,TKO,0.0,16.0,-5.0,-18.0,36,21,80.55555555555556,57.14285714285714,91.66666666666666,76.19047619047619,8.333333333333332,23.809523809523807,0.0,0.0
199195,win_B,TKO,-7.0,-29.0,0.0,-10.0,35,50,82.85714285714286,72.0,94.28571428571428,92.0,5.714285714285714,8.0,0.0,2.0
199196,win_A,UD,1.0,-15.0,-3.0,13.0,28,34,89.28571428571429,85.29411764705883,100.0,97.05882352941177,0.0,2.941176470588235,0.0,0.0
199199,win_A,UD,-7.0,2.0,15.0,13.0,30,126,90.0,65.87301587301587,100.0,94.44444444444444,0.0,5.555555555555555,0.0,2.380952380952381
199201,win_A,UD,-6.0,-9.0,6.0,-5.0,28,38,92.85714285714286,44.73684210526316,100.0,78.94736842105263,0.0,21.052631578947366,0.0,5.263157894736842
199202,win_A,KO,-9.0,0.0,3.0,-8.0,27,21,92.5925925925926,47.61904761904761,100.0,90.47619047619048,0.0,9.523809523809524,0.0,9.523809523809524
199208,win_A,KO,-2.0,0.0,3.0,-5.0,21,19,90.47619047619048,73.68421052631578,100.0,100.0,0.0,0.0,0.0,5.263157894736842
199209,win_A,TKO,-9.0,0.0,0.0,-15.0,20,34,90.0,64.70588235294117,100.0,88.23529411764706,0.0,11.76470588235294,0.0,2.941176470588235
199213,win_A,TKO,-7.0,0.0,5.0,8.0,16,32,93.75,15.625,100.0,43.75,0.0,56.25,0.0,12.5
199215,win_A,UD,-4.0,-1.0,0.0,-10.0,14,20,100.0,75.0,100.0,95.0,0.0,5.0,0.0,5.0
199219,win_A,TKO,-11.0,-7.0,8.0,5.0,10,43,100.0,39.53488372093023,100.0,76.74418604651163,0.0,23.25581395348837,0.0,0.0
199275,win_A,PTS,-4.0,-1.0,-3.0,-4.0,62,39,48.38709677419355,51.28205128205128,95.16129032258065,84.61538461538461,4.838709677419355,15.384615384615385,11.29032258064516,5.128205128205128
199279,win_A,PTS,-5.0,-12.0,1.0,9.0,35,178,48.57142857142857,49.43820224719101,82.85714285714286,76.40449438202246,17.142857142857142,23.595505617977526,5.714285714285714,3.932584269662921
199291,win_A,UD,-3.0,1.0,8.0,6.0,24,130,50.0,43.84615384615385,83.33333333333334,77.6923076923077,16.666666666666664,22.30769230769231,4.166666666666666,2.307692307692308
199295,win_B,KO,3.0,1.0,0.0,-5.0,90,20,20.0,45.0,72.22222222222221,80.0,27.77777777777778,20.0,13.333333333333334,5.0
199298,win_A,KO,-1.0,-3.0,-5.0,-9.0,17,63,47.05882352941176,36.507936507936506,88.23529411764706,68.25396825396825,11.76470588235294,31.746031746031743,5.88235294117647,14.285714285714285
199301,win_A,PTS,-4.0,-1.0,1.0,9.0,14,141,57.14285714285714,51.77304964539007,85.71428571428571,81.56028368794325,14.285714285714285,18.439716312056735,7.142857142857142,4.964539007092199
199305,win_A,PTS,4.0,-3.0,-1.0,-9.0,135,10,51.11111111111111,60.0,80.74074074074075,90.0,19.25925925925926,10.0,4.444444444444445,10.0
199417,win_A,KO,-11.0,0.0,5.0,8.0,19,48,63.1578947368421,56.25,84.21052631578947,83.33333333333334,15.789473684210526,16.666666666666664,10.526315789473683,4.166666666666666
199420,win_A,SD,-3.0,0.0,5.0,5.0,21,41,42.857142857142854,60.97560975609756,85.71428571428571,85.36585365853658,14.285714285714285,14.634146341463413,4.761904761904762,4.878048780487805
199421,win_A,KO,9.0,0.0,-11.0,-13.0,40,21,60.0,85.71428571428571,85.0,95.23809523809523,15.0,4.761904761904762,5.0,0.0
199424,win_A,UD,4.0,0.0,-1.0,-1.0,36,14,61.111111111111114,57.14285714285714,83.33333333333334,92.85714285714286,16.666666666666664,7.142857142857142,5.555555555555555,7.142857142857142
199425,draw,SD,-4.0,-1.0,1.0,1.0,14,36,57.14285714285714,61.111111111111114,92.85714285714286,83.33333333333334,7.142857142857142,16.666666666666664,0.0,2.7777777777777777
199429,win_A,UD,-9.0,1.0,-2.0,-10.0,31,44,64.51612903225806,45.45454545454545,83.87096774193549,84.0909090909091,16.129032258064516,15.909090909090908,3.225806451612903,0.0
199431,win_A,TKO,0.0,0.0,-5.0,-13.0,29,24,65.51724137931035,66.66666666666666,86.20689655172413,95.83333333333334,13.793103448275861,4.166666666666666,3.4482758620689653,12.5
199432,win_A,TKO,-7.0,0.0,0.0,-3.0,28,26,64.28571428571429,50.0,85.71428571428571,92.3076923076923,14.285714285714285,7.6923076923076925,3.571428571428571,7.6923076923076925
199433,win_A,KO,-9.0,0.0,-2.0,-5.0,27,44,62.96296296296296,75.0,85.18518518518519,81.81818181818183,14.814814814814813,18.181818181818183,3.7037037037037033,2.272727272727273
199437,win_A,TKO,-7.0,0.0,3.0,13.0,22,40,63.63636363636363,50.0,81.81818181818183,75.0,18.181818181818183,25.0,4.545454545454546,5.0
199438,win_A,TKO,1.0,0.0,0.0,-3.0,20,20,65.0,30.0,80.0,70.0,20.0,30.0,5.0,0.0
199446,win_A,TKO,1.0,1.0,2.0,10.0,18,12,72.22222222222221,58.333333333333336,88.88888888888889,83.33333333333334,11.11111111111111,16.666666666666664,0.0,8.333333333333332
199596,win_A,TKO,-11.0,9.0,13.0,8.0,38,61,63.1578947368421,44.26229508196721,94.73684210526315,70.49180327868852,5.263157894736842,29.508196721311474,0.0,1.639344262295082
199604,win_B,UD,7.0,10.0,7.0,5.0,54,42,48.148148148148145,42.857142857142854,77.77777777777779,69.04761904761905,22.22222222222222,30.952380952380953,0.0,0.0
199619,win_A,TKO,-7.0,1.0,-3.0,5.0,23,39,56.52173913043478,48.717948717948715,91.30434782608695,79.48717948717949,8.695652173913043,20.51282051282051,4.3478260869565215,0.0
199621,win_A,KO,-1.0,1.0,0.0,-5.0,36,27,47.22222222222222,44.44444444444444,80.55555555555556,81.48148148148148,19.444444444444446,18.51851851851852,0.0,3.7037037037037033
199633,win_A,KO,-1.0,1.0,-3.0,-13.0,20,22,60.0,45.45454545454545,85.0,68.18181818181817,15.0,31.818181818181817,0.0,4.545454545454546
199655,win_A,KO,-9.0,-3.0,-11.0,-10.0,36,59,38.88888888888889,83.05084745762711,80.55555555555556,93.22033898305084,19.444444444444446,6.779661016949152,2.7777777777777777,0.0
199659,win_A,UD,7.0,-1.0,7.0,-16.0,55,16,85.45454545454545,56.25,92.72727272727272,93.75,7.2727272727272725,6.25,0.0,0.0
199663,win_A,KO,-7.0,0.0,1.0,11.0,32,51,87.5,88.23529411764706,93.75,96.07843137254902,6.25,3.9215686274509802,0.0,0.0
199667,win_A,TKO,-7.0,-1.0,1.0,11.0,29,47,86.20689655172413,91.48936170212765,93.10344827586206,97.87234042553192,6.896551724137931,2.127659574468085,0.0,0.0
199669,win_B,UD,-5.0,0.0,-4.0,-2.0,25,45,76.0,93.33333333333333,96.0,97.77777777777777,4.0,2.2222222222222223,0.0,0.0
199673,win_A,KO,-1.0,0.0,0.0,-11.0,41,45,92.6829268292683,57.77777777777777,97.5609756097561,95.55555555555556,2.4390243902439024,4.444444444444445,0.0,0.0
199678,win_A,TKO,-9.0,0.0,2.0,-3.0,35,43,91.42857142857143,58.139534883720934,97.14285714285714,76.74418604651163,2.857142857142857,23.25581395348837,0.0,2.3255813953488373
199681,win_A,TKO,2.0,-1.0,5.0,2.0,32,42,90.625,88.09523809523809,96.875,97.61904761904762,3.125,2.380952380952381,0.0,0.0
200310,win_B,TKO,0.0,0.0,-5.0,0.0,50,58,64.0,44.827586206896555,90.0,65.51724137931035,10.0,34.48275862068966,2.0,6.896551724137931
200311,win_A,TKO,-2.0,0.0,0.0,13.0,48,39,64.58333333333334,46.15384615384615,91.66666666666666,87.17948717948718,8.333333333333332,12.82051282051282,2.083333333333333,0.0
200312,win_A,TKO,-5.0,0.0,-5.0,0.0,47,36,63.829787234042556,33.33333333333333,91.48936170212765,58.333333333333336,8.51063829787234,41.66666666666667,2.127659574468085,8.333333333333332
200318,win_A,KO,3.0,0.0,3.0,8.0,41,42,63.41463414634146,54.761904761904766,92.6829268292683,78.57142857142857,7.317073170731707,21.428571428571427,2.4390243902439024,4.761904761904762
200358,win_A,UD,-3.0,0.0,1.0,-11.0,11,31,45.45454545454545,61.29032258064516,100.0,96.7741935483871,0.0,3.225806451612903,0.0,3.225806451612903
200377,win_A,TKO,-13.0,0.0,5.0,17.0,21,51,33.33333333333333,25.49019607843137,95.23809523809523,76.47058823529412,4.761904761904762,23.52941176470588,4.761904761904762,5.88235294117647
200379,win_A,UD,-6.0,0.0,-2.0,-6.0,18,18,33.33333333333333,66.66666666666666,94.44444444444444,83.33333333333334,5.555555555555555,16.666666666666664,5.555555555555555,5.555555555555555
200380,win_A,UD,-13.0,0.0,-2.0,2.0,14,30,28.57142857142857,40.0,92.85714285714286,83.33333333333334,7.142857142857142,16.666666666666664,7.142857142857142,3.3333333333333335
200642,win_A,TKO,-9.0,-12.0,3.0,-4.0,9,51,88.88888888888889,58.82352941176471,88.88888888888889,84.31372549019608,11.11111111111111,15.686274509803921,0.0,13.725490196078432
200690,win_A,TKO,0.0,0.0,-5.0,-5.0,28,32,60.71428571428571,25.0,89.28571428571429,93.75,10.714285714285714,6.25,0.0,3.125
200692,win_A,UD,0.0,0.0,5.0,5.0,30,25,26.666666666666668,64.0,93.33333333333333,92.0,6.666666666666667,8.0,3.3333333333333335,0.0
200839,win_B,UD,6.0,-7.0,-13.0,-5.0,78,17,61.53846153846154,35.294117647058826,93.58974358974359,82.35294117647058,6.41025641025641,17.647058823529413,1.282051282051282,0.0
200841,win_A,UD,3.0,-1.0,4.0,3.0,76,24,63.1578947368421,16.666666666666664,93.42105263157895,62.5,6.578947368421052,37.5,1.3157894736842104,0.0
200844,win_A,SD,2.0,0.0,-8.0,-7.0,73,12,64.38356164383562,75.0,93.15068493150685,83.33333333333334,6.8493150684931505,16.666666666666664,1.36986301369863,8.333333333333332
200849,win_A,UD,1.0,-3.0,-6.0,5.0,68,172,64.70588235294117,67.44186046511628,94.11764705882352,96.51162790697676,5.88235294117647,3.488372093023256,1.4705882352941175,1.1627906976744187
